actual,predicted
1431,1605.9865546076278
1502,1563.3369160642435
1745,1789.1031308701024
1053,1075.5223078140543
1057,1164.337758001294
1459,1318.4711614517753
1428,1413.9803729809712
1652,1696.3408375598772
1285,1284.2541274713801
1128,1113.5429015578586
2230,2142.3368075319163
1728,1720.889310011117
1696,1697.0870886076252
1976,1862.1995224390155
1715,1747.0402941629168
1283,1309.5701669201017
1689,1325.8947854790529
1677,1673.410332041692
1373,1444.641752603271
1481,1461.8750571467258
1337,1966.7738456062746
1843,1788.8800334073778
1744,1666.3458213701272
1017,1100.802683507787
1313,1331.762668930536
1734,1726.407810133898
1927,1873.6525342666594
1891,1938.873238927892
1332,989.5823444299791
832,926.0970283675067
1841,1946.2105769749003
1109,1115.7025166968208
1086,1002.8653254331527
2060,1926.059320827218
1543,1526.4652106946476
1669,1701.3298345597666
1423,1490.1415557432501
1377,1325.6688236898813
1452,1445.6903640348298
1524,1895.2738993753205
1609,1617.5922092865492
763,1005.1635496902995
1673,1570.859174773914
1266,1263.472704709806
928,1006.3544728283689
1107,907.6618308251183
1050,1208.9039368349593
1141,1419.1638161196624
1549,1535.5448760436414
1984,1792.2900445095283
1440,1509.934861473196
1525,1485.6968746501645
1317,1379.7782854517002
1679,1721.3552256430419
1627,1553.9724000167068
1206,1274.2802361414608
1205,1077.7846176573732
1746,1694.3140376803783
1683,1716.1701953573302
1291,1315.1022281200874
720,830.9960474537173
1353,1247.4438450807518
1398,1372.2972222546857
1382,1346.5579864514023
1708,1779.1687874386082
1463,1482.616028966552
1563,1500.6986775143137
1539,1490.735209011981
1508,1425.0946940648212
1083,983.3771388823576
1742,1762.3843989899904
1170,1232.3336842087808
1839,1809.2000983998212
988,1009.7360350609863
1606,1835.7855832048538
1887,1927.324697773888
1925,1957.9676046940917
1142,1201.0801443724479
1498,1496.5216487057014
1929,1788.922614396196
1440,1431.7441776359235
1720,1621.6084217176174
1591,1539.9275034671773
1995,2004.900657240987
1061,1060.3995603235628
1563,1662.5274689408952
808,799.9395332364329
1872,1783.7421884747444
1814,1609.4057476806297
1434,1430.3068285476372
983,956.2373602202257
1699,1701.423805768405
899,845.759721192465
2019,1882.7049160916138
1624,1585.4537139215997
1035,961.0322900115984
1058,1094.047342487722
1567,1537.7636934398433
549,881.9499820955032
1717,1777.0993176146928
1852,1836.170783572836
1859,1875.1100842238286
1245,1279.81937796219
1894,1859.9934367649807
1349,1281.0886151405944
1178,1343.7057570246195
1734,1690.6751820486022
1287,1221.7535128769887
1861,1782.7804284897738
1838,1842.5508226204931
1307,1515.5603222402794
1600,1523.0359165899217
1419,1455.8910044998158
1465,1268.106095961648
857,1010.1878867860794
1849,1837.011396729559
1642,1628.4131813609383
994,1018.9848097530662
1805,1701.4039820066037
1286,1323.7159061142036
950,1134.3981081001598
1070,1053.8481191041171
1418,1353.0929468720822
1360,1371.2602687351214
1248,1053.5406219243184
1554,1638.0686020567064
1719,1275.5489790017793
1043,1052.008067259136
1361,1314.5978472595134
1293,1119.4056222098613
1005,1252.0405960686642
1046,982.441002681971
2131,2116.896340650588
