actual,predicted
1748,1505.7465611429286
805,1111.9996683145364
1273,1456.5124723262386
1399,1210.7768379335785
1150,1482.2374946815867
1875,1894.1382385387549
1203,1540.7985157131488
1469,1373.234473797159
1616,1865.4481715497946
1299,1749.481298353973
1869,1648.0363768469483
1823,1873.082042219808
1178,1358.8918085101636
1841,1428.1415588937184
2004,1515.7194977670008
1088,1303.6318218224144
1892,1477.0824034808165
1736,1484.4520954103045
1207,1476.7202862925337
1532,1468.1854308869517
1112,1543.0188184852102
878,1605.2557462104592
1630,1588.290192123197
1078,1421.217203907779
1164,1359.5641695710362
2009,1632.591897310725
1485,1607.6240959338822
1159,1329.242197249961
1710,1782.6175937236885
1479,1562.778277575063
1899,1587.4451960508043
1775,1706.2984818755954
1906,1873.9893376179189
1653,1169.8924197718966
2219,1679.8240365924719
948,1292.5229058364635
1846,1594.4803661467583
821,1710.397951934804
1846,1526.300515238202
1632,1430.2855645545042
1940,1510.895371356447
1412,1629.074283222057
1960,1934.8345962760554
808,1543.471913941186
1232,1559.4430816411507
2092,1909.1419044061286
1882,1511.6390282790633
2002,1605.2162602926173
1059,1174.1876482536015
1859,1351.0793075300512
1203,1563.623127072733
1651,1715.0192627973724
1105,1382.3724334446224
894,1517.9026658987143
1503,1371.3397553101818
1149,1209.0810414523435
1745,1418.7148507405025
1366,1529.522312965041
1179,1435.4088593836616
1569,1700.7735658542088
1908,1528.8459779584305
1590,1582.7953725345692
869,1184.8276602771148
1564,1656.646704557069
1171,1516.202938709887
1943,1489.1587847134892
1823,1290.5561744352349
2035,1714.3142124661174
1521,1164.785000180169
1083,1464.9364062744614
1426,1601.0132784848718
2015,1310.1803307833445
2105,1675.3527612256405
2195,1621.8479250655867
1531,1457.2049590365352
1192,1336.1229710336422
1598,1343.4305761130968
1641,1795.4887838228144
1226,1233.957123615861
1898,1604.7127840774933
2005,1522.62975506163
1703,1486.2251693477906
1276,1537.7932617627596
1914,1553.508271253711
1737,1525.6270688813393
882,1315.2269381942963
1684,1457.5987691596783
2231,1806.9433697233285
1129,1626.2045198450005
1529,1599.0459862601701
1553,1352.07527081782
1680,1734.4356049473372
1802,1758.1759633260842
1598,1299.243325006046
1562,1516.1696956867015
1690,1499.3281823561956
2564,1871.564949166217
1416,1716.2099930805193
1599,1608.1475820588334
1210,1523.8688971409929
1269,1616.7435292521754
1288,1254.5373238876484
1700,1433.6096378955965
2013,1635.6976401914785
1719,1743.6329006684355
660,1484.6471194672138
1510,1467.5760386791235
1208,1478.0290833262397
1818,1713.801327192956
1878,1622.5487744808265
1528,1263.80798176367
1871,1499.4816496351664
574,1126.0772211645228
1297,1665.007096542288
1345,1420.468562939887
1943,1538.7396894334474
1252,1336.0052521710093
1773,1717.8360751309492
1441,1725.8445514686955
1506,1798.052018256454
1788,1668.7208390245353
1524,1651.540311767613
953,1383.6104959583076
1698,1681.4035889347244
1784,1636.4700689827214
1726,1407.0926705630513
1103,1286.3869850749077
1106,1332.716606405376
1119,1509.0981171038152
1402,1412.7082674040473
1308,1367.2956877122467
1557,1150.3828315838705
851,1195.5873371583277
1303,1716.2322805233512
957,1505.6657409450315
621,1226.2925956879703
1700,1382.9084143412442
969,1367.521078568242
2084,1611.9718510570442
1869,1802.7127955986202
1518,1841.449983380506
1113,1349.4796465245302
1679,1531.9828545341559
1440,1271.0216136996883
1982,2165.8562594303203
1030,1351.7544620338351
1807,1652.7478214953876
850,1534.9874344026073
1561,1653.5363047363207
1400,1617.4649508580562
757,1555.4228914712928
748,1132.6654819215294
2289,1902.4883538522465
1642,1420.6471352912206
1568,1393.2925310438488
1775,1774.6716088598419
1651,1569.2409687076147
1866,1323.155622600455
1166,1447.7607741934812
1077,1438.3929422419585
734,1137.423251284366
2068,1634.5851860313198
1276,1468.6774876616164
1418,1399.7154436112328
1147,1687.2060902466958
1632,1344.9482063148066
1850,1708.6815433112272
1004,1582.835704936824
877,1342.1604753557892
2474,1909.776700649685
1646,1327.3866186261685
2178,1738.3572942514254
1445,1570.0717428278192
1779,1837.6086758968484
2037,1661.2928936039502
1495,1335.495921124632
1623,1480.9383519980552
2040,1545.359444149775
1903,1525.6234257907038
1070,1481.6602412055825
1947,1590.296105599105
1288,1344.7453810773939
1633,1534.424147763477
1673,1491.961336078338
2137,1644.3186481318874
1937,2048.3895934033467
1174,1735.011123043491
1194,1486.874772555877
1678,1541.0088384781766
1111,1228.4011113118572
1780,1570.9468765592028
1737,1667.3263532561855
1866,1801.5036352096308
1100,1116.5449017351268
1507,1506.3731708755759
1382,1442.4940385226082
410,1066.6661802915405
824,1262.2686711354538
1875,1343.0712961182949
1771,1354.686332081337
1823,1460.063385887891
1171,1463.0756229919455
1808,1734.029819469613
1190,1199.4456494954943
1115,1301.6659623816881
1864,1771.5503051083815
1948,1715.5819221476006
1744,1632.5014895371949
1313,1332.4354577267134
952,955.7294444004732
1432,1561.7252439087938
1995,1487.2448968926453
1622,1539.9429680027893
1295,1138.2649834099313
937,1120.6920548848802
1624,1412.0008315250482
1116,1647.1209475194496
1251,1343.9702477123883
1475,1536.8096879221448
1445,1290.1077155625667
1258,1503.0373319547953
1373,1514.6124833653596
1760,1586.8794098074045
1160,1304.922169125971
1427,1509.4532811754473
1703,1545.733653571278
1948,1689.993570837839
1185,1336.95308265794
2032,1250.5450896613577
1519,1545.5382855781718
786,1177.7903704437074
1835,1170.4388147380464
1660,1574.0358785115682
1691,1523.3288715030428
1867,1591.4518054624432
1705,1846.4189389025582
1222,1317.1061626080752
1247,1542.4370077003284
1432,1512.332209699094
1652,1342.8528671054603
1682,1837.7285127712896
1227,1374.8688108632223
979,1535.8005015642927
2119,1920.3193641959429
1120,1476.0021014708736
1485,1186.9531918244056
941,1325.4381883292067
1657,1660.0437901935088
1918,1607.0641372338266
1863,1293.2094697435705
810,1321.6057637713454
1958,1356.3237015396528
985,1452.3689650685783
1964,1482.1101558706748
1781,1675.6914065732544
1677,1615.9057605249911
736,1304.4905536985473
1711,1567.2208647341058
1562,1436.0475126865958
1648,1686.4249058094133
1259,1055.6350447200934
1250,1401.3776824636245
1548,1563.3529700315705
871,1606.5619971849947
2222,1727.1438133063891
1394,1820.7290313246608
2015,1709.4896176958148
1806,1592.0824670159868
1868,1802.054357156979
946,1228.6816134567566
1295,1293.4548008481815
1925,1776.3695652161312
1787,1642.1496064463404
2093,1610.8963415911317
1153,1408.742081653128
756,1114.9649533105157
1868,1378.3388944013388
1673,1721.2228291334707
1363,1204.951393241578
1880,1423.9341553312024
1662,1518.9343421809942
1277,1522.799396462142
1812,1480.623191591302
1903,1904.2937336339508
1444,1533.6819804391446
1854,1488.2910450839477
1232,1510.4671120435567
974,1210.1028995101265
1186,1284.743907283371
1267,1522.7247640552853
1752,1531.3967271841516
1852,1637.6881087047855
1745,1247.2267759810484
831,1280.057029237675
1159,1226.57932940069
1602,1701.9274349138304
1507,1380.3654233314924
1418,1503.2439981719028
1953,1655.7955626361675
1400,1252.853313648138
681,1132.9335554726308
1525,1496.4409775113406
1838,1000.4481435223303
2013,1616.598957892055
679,1397.1572396057638
1203,1446.2058050146397
1074,1221.2012365813473
1335,1596.0473511355174
1949,1207.2178866445647
1822,1327.159942769317
1339,1584.1246789525858
2057,1760.2832241243918
1604,1861.2554415304537
1016,1330.872350651775
1908,1709.3514458079478
1086,1442.6970165499774
770,1052.6333976045898
1195,1167.0927616710173
997,1277.0231334577263
1748,1668.8905476286814
1749,1340.0564273042178
1510,1448.5093298206139
1958,1658.7014074918613
1406,1528.4422415927822
1430,1495.4676995891155
759,1246.9802663196645
1041,1119.9033114225397
1628,1692.9799992043743
1454,1565.077297234126
1428,1514.181420186078
880,1339.6957177727234
1737,1332.8535756874026
1091,1416.7025028810183
1114,1132.4962313794515
1405,1458.90124967111
1306,1544.5944164086911
1500,1587.944970552153
1308,1268.641628048366
1898,1664.9378571413542
1354,1629.4279784654332
2235,1738.0729291098933
2179,1555.1931728333568
1297,1275.7602701845635
981,1202.2855873364745
2054,1592.3901469442133
1655,1916.0107442744304
1013,1432.4207280055743
883,1394.8595463645925
1401,1189.376691769593
879,1391.2897954227979
404,1125.8711665620758
865,1071.1592097260352
2032,1770.2130352810732
1043,1539.2483927179917
1837,1409.4240727228332
964,1021.6768544515652
1312,1600.4409784430163
1522,1522.2848116585258
1051,1500.839241606149
1231,1351.7117378105067
2291,1970.9192209117766
1357,1302.8579043017412
1717,1749.5982380498
1519,1203.1696688515988
1046,999.9217967648311
1634,1536.5013039374
1314,1286.8498954240242
1947,1444.0012819745307
1594,1377.775884449993
1254,1290.3036760177474
1592,1529.678811822665
1466,1269.3025708785715
1237,1205.6106096731337
1606,1581.4136128972846
2201,1428.2096137802275
1243,1611.3298809942057
1740,1683.05862878506
1775,1353.4496965654316
1922,1323.6518908627975
1744,1690.4566832163562
1596,1516.8157032965112
1072,1353.2111054365319
966,1263.0101991071394
1590,1336.4907428048061
1941,1257.2948831108579
1676,1508.272929351547
590,1292.321056008772
1809,1231.8830403432735
1668,1646.2558604871685
1625,1404.3437950906011
1604,1708.3661373918776
955,1353.0839035690497
2024,1419.4950020353808
1280,1229.2030170853031
1235,1260.8404322021497
1572,1257.333301684957
1083,1269.1985223404233
1681,1611.7486420870289
1240,1482.599627081228
1141,1570.4393670160512
1923,1677.7091486099255
1288,1496.9233317108094
1276,1456.7586741016912
1482,1526.0420808883573
1751,1367.2962211074039
1117,1342.4994127231184
1707,1656.873691183957
2044,1630.538885558736
1415,1280.3369573306938
1528,1245.6878448228413
1406,1171.9996333696874
1587,1488.9607020554852
1289,1347.8439389297228
1287,1340.7932408367412
1152,1422.5058675807559
1447,967.4269173180886
1632,1162.7693809843472
1235,1377.0939841123698
2215,1471.9580793018652
1480,1328.0182306251736
1454,1175.5658495211285
1532,1791.2646242717867
1843,1645.5612406785626
1770,1567.830061392695
1620,1566.8305308094955
1582,1413.2102744864303
1807,1743.9821249853603
896,1031.1741964461567
1075,1219.866869716272
938,1490.4851444683572
1417,1464.2983639175916
1919,1581.818174494235
1055,1549.4286396322439
2075,1479.0016388870615
1454,1325.3542841821015
1856,1483.3766408230879
1312,1311.440603655157
1506,1701.0285340388064
1436,1552.2536266808454
1554,1565.6508855777422
1045,1401.5706264108
986,1278.7304497168009
1431,1617.7376331003566
1809,1348.274429149995
1464,1451.170878181931
1632,1406.9842764426903
1688,1487.7392104319754
1721,1520.7319394789938
1250,1256.4573191972518
2026,1919.497543901319
508,1041.5411087443008
988,1199.5326635295387
1172,1487.6969263354458
1649,1499.7862999521956
1717,1552.4532771670802
1392,1624.4967430953764
1858,1401.1133342719636
1583,1421.0438067844996
2004,1777.8683196113386
1470,1606.759894674256
1658,1416.7160846678876
2019,1367.590898433918
1828,1449.431983717947
958,1092.4137027829597
937,1538.9158898123642
1688,1751.2692699044242
651,1154.0764639342995
1419,1485.749195123932
844,1449.0290731734935
1218,1491.7203475465717
919,1152.802198386742
1200,1562.0835118609791
1632,1281.5581442629716
1689,1605.1296080153313
1567,1502.89237515527
1428,1355.442440957939
762,1425.859824282042
1713,1568.8529370941337
1967,1678.3836318171811
1180,1386.3317465297744
1830,1694.6001581106914
1075,1494.0881825884342
1288,1434.3473556295767
1519,1750.6146499915178
1022,1354.1730689553794
1872,1610.8612986275825
999,1283.2855293629937
1296,1528.2572054504435
1714,1505.9898315786677
1000,1181.2417807350469
1076,1018.5999650511723
1834,1174.851453779465
1727,1493.2346490064215
1096,1174.7287588832266
1500,1492.6840970164526
1683,1596.5719528856528
1386,1445.4748919657563
526,1351.3131318121882
2010,1518.1202929766157
1094,1675.1452940984907
1472,1516.4953930141396
1815,1512.108452216797
896,1131.8844479003624
1725,1336.8140854499816
1607,1309.8529823904214
1805,2022.3382353877055
1255,1425.7523763893473
1597,1529.5554705296518
780,1006.782017112218
1203,1345.6212461451278
1894,1796.806334676154
1724,1459.5418229790675
1845,1442.014568438196
1491,1204.07187033347
1402,1392.4010209825667
1403,1376.8227014515558
960,1108.1405600299977
1000,1041.5896237763595
1227,1424.0223243492178
1899,1374.7075826001349
1371,1627.6004362783208
1490,1242.0624513599319
1259,1377.3705900454881
2105,1765.1642358967156
1500,1214.3796944243493
1268,1437.5713508330846
1525,1517.8724406551755
1968,1448.2254970450444
1166,1570.0908412855713
987,1459.533609521942
1936,1798.8482159965392
1676,1748.9496673531678
2332,1853.8391964420825
1414,1583.8047406335925
1225,1366.4970136485479
1941,1607.8926802715005
1741,1314.2726765774582
1880,1314.2661687331527
1825,1156.4327236692861
1204,1438.7871068906343
1750,1352.2441977789183
896,1400.585355799365
964,1495.6779065689307
1748,1672.239509398995
1600,1713.248363605079
562,1102.652469435803
2126,1240.4440725752347
1465,1632.3775702456178
2152,1815.6552848156068
1172,1667.989672027716
1651,1455.145466804465
1140,1171.558520582576
881,1141.154875139059
2020,1597.9240885191969
1750,1892.1568548170526
1300,1728.7657990021187
1669,1717.9181396190133
2033,1691.0172249371774
1500,1467.5847269189449
1997,1462.87246803566
1252,1442.1164181883526
1500,1206.6082069410072
1391,1342.3987397233236
1855,1755.1072449486342
1859,1644.836592223528
1089,1598.2601932568075
1700,1587.5138603002117
2423,1844.763556573353
1714,1791.6087585273801
1389,1760.9378629995967
964,1341.8234428195915
1865,1601.5785236753804
1999,1807.449408650428
1459,1471.3642092798164
1879,1685.599635064807
1584,1594.6930597250905
1434,1786.0774907701436
1162,1412.5630456262418
1708,1634.9575594032099
1006,1510.6149299970682
2019,1741.7647210554192
1348,1283.5787598829918
1649,1256.540048011723
965,1119.1899382311112
1733,1389.7826513895714
1396,1412.1286544850116
1332,1513.8429018242914
1482,1260.3573335127144
804,1045.777259505834
1824,1228.6104096984104
1967,1529.6771546849127
1892,1790.0814249015607
838,1403.9239585502303
2079,1534.5236217514966
486,1317.6413493111131
1408,1545.9850718670943
1296,1515.5666568489792
1801,1782.7266017185004
1261,1608.8398289079796
1845,1870.5726529771516
1837,1399.3833505241014
1511,1290.0602514023697
1325,1469.558047504138
1612,1605.2947956799958
1055,1266.1642259622975
1865,1881.9216830171079
1695,1691.1009448079735
1504,1693.8945911775998
1198,1548.473842722531
980,1432.9230912562753
1854,1407.901521704683
1080,1317.2768976183136
1354,1452.7454150463952
1263,1567.6265439434458
1670,1615.7940858186514
1743,1413.0021146386646
1497,1601.8526449627243
1361,1690.7176493003483
562,1266.8926544669566
1049,1162.6309892879644
2051,1917.7289042849072
2064,1740.2229325912836
1637,1824.153421825204
1632,1602.2688910652232
1669,1435.914591792849
1540,1783.8898872430993
975,1381.4873436433177
1319,1124.6616996867967
883,1406.1856574771195
2084,1582.1530082536096
1813,1222.7541610705275
928,1511.1394446251663
1850,1286.6498918325694
1553,1444.9726812009749
845,1419.94031015307
1256,1546.0127633691977
1991,1701.9517598144178
929,1401.4086118333148
1175,1193.0215568029294
1206,1509.6243580422242
1570,1511.5264207180994
1615,1496.0678617700748
904,1053.6091938632303
1116,1306.4170220882927
2240,1745.373623677754
1040,1379.3898920692118
1699,1594.8082972951074
1584,1767.7875853826752
2052,1584.493121148974
699,1194.7086021623734
792,1174.8607298603308
1453,1424.7462802189561
1799,1759.0468833364691
1697,1523.9729393633115
931,1299.009516146412
1426,1130.1815074542085
1405,1517.8492951876196
1748,1797.6418393628626
1748,1634.8509330136108
1364,1726.0752786304997
975,1129.5972329491342
698,1370.3654909942732
1679,1469.5868770707373
1194,1506.0870481144789
1840,1404.7939463659816
1284,1530.0846351731698
1087,1218.1844739131702
1686,2161.631592899756
1803,1505.0241486106966
1645,1470.948787203372
898,1235.3833913638866
1073,1344.609425606251
1851,1337.3160831884773
1957,1280.1429805108237
1163,1338.7388485335712
1620,1653.208321492699
1725,1787.0901714234585
1952,1905.1950758205712
1731,1645.6079867674043
1836,1782.3655851008054
1600,1681.6095079394754
1336,1242.5491069178086
1668,1670.5312923136587
1240,1421.2965502711581
1937,1721.059957084794
1510,1255.8792608092342
1205,1566.4358085255128
1134,1056.7670888273972
1181,2051.6600788469777
1637,1836.7405955059694
1281,1044.5688031019786
1896,1614.37743196978
1583,1525.4591353419448
1500,1274.2959396079234
1881,1857.3292633785768
2031,1872.097364810362
1424,1609.7064448505535
1848,1720.7512759334852
1958,1552.8290978971488
1918,1562.2602428632426
1984,1625.9387678510575
1010,1260.8546624264982
1870,1492.889242551332
1031,1445.6325077078598
1497,1730.3298060830814
1312,1438.0576198381875
668,1449.185035082739
1605,1396.6473019211314
1102,1282.611724726628
1726,1848.9943777418916
1682,1418.0846298484835
2375,1890.9217627821254
1651,1638.9969479967306
1703,1342.13058999431
1635,1742.6476863328405
1840,1512.5764707351327
1441,1211.9452310391023
1736,1842.6725570069648
1106,1304.6238733500468
1456,1407.7224384387878
1818,1670.4366652938131
1764,1726.4313753884699
1147,1644.4848997783588
1349,1014.2225139527343
1202,1506.3647191797486
1281,1686.8120338185654
1461,1252.9447987806875
1911,1583.7809668228144
1598,1565.3492426616947
1456,1348.0164795555536
1256,1472.6826737424199
1964,2026.2954784533244
2023,1723.3086661871255
1743,1542.2617409850768
1885,2091.873169160751
1258,1665.771645970188
839,1257.059331623538
1554,1612.3612180655919
1559,1107.793879786252
1357,1426.3668050514282
1627,1546.0236772500764
1258,1680.5491176750343
1484,1484.488152461763
1735,1448.3744681801375
1265,1324.6195532354736
1484,1544.2233352138444
1890,1573.3205531213966
1707,1579.485535534668
1136,1496.2994468071904
1126,1486.3954345927393
1425,1558.0419403123772
1849,1355.3677053406884
1638,1923.6253493610757
1500,1632.005390480185
1802,1591.6324483497096
1616,1626.737287921941
1665,1636.4902162090004
1500,1161.5978078836936
1391,1557.4436823522838
1928,1646.7441262511295
1718,1263.3540669529355
1464,1199.5895047567553
1785,1477.199963219987
1578,1447.7263846739772
1580,1603.6460496322113
1976,1558.264235767791
2240,1615.782448937135
2127,1494.9400831091625
1699,1726.894129490511
512,1391.3096827234053
1590,1786.677398637028
1718,1867.0386540913585
1513,1517.2288147650547
1307,1214.862326729848
2102,1862.3276801351683
1207,1438.037407459437
1890,1715.2649498432934
1788,1373.970304564405
1072,1464.0276351231416
2017,1713.6532187468476
964,1479.8786816694555
921,1261.445036288067
1373,1558.676256891424
